2025-05-06 09:42:07 Đã mua @Ngân Khố Admin,2002,127.0.0.1,admin Thiên Nguyên Đan /item/sell/0042;1;[#3025#]0,0 1 #3025# 80_288_132
2025-05-06 09:42:09 Sử dụng Admin,2002,127.0.0.1,admin @ Thiên Nguyên Đan /item/sell/0042;1;[#3025#]0,0 1 #3025# 80_288_132
2025-05-06 20:37:43 获得 @/cmd/debug/clone Admin,2002,127.0.0.1,admin Túi Tử Kim /item/test2/tuitukim55;1;[#3062#]0,0 1 #3062# 80_292_143
2025-05-06 20:37:45 获得 @/item/test2/tuitukim55 Admin,2002,127.0.0.1,admin Cuồng Sư Đầu Khôi /item/55/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3063#]0,0 1 #3063# 80_292_143
2025-05-06 20:37:45 Sử dụng Admin,2002,127.0.0.1,admin @ Túi Tử Kim /item/test2/tuitukim55;1;[#3062#]0,0 1 #3062# 80_292_143
2025-05-06 20:37:48 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Yêu Đới /item/58/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3061#]0,0 1 #3061# 80_292_143
2025-05-06 20:37:49 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Yêu Đới /item/58/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3061#]0,0 1 #3061# 80_292_143
2025-05-06 20:37:49 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Yêu Đới /item/58/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3061#]0,0 1 #3061# 80_292_143
2025-05-06 20:37:50 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3049#]0,0 1 #3049# 80_292_143
2025-05-06 20:37:51 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3049#]0,0 1 #3049# 80_292_143
2025-05-06 20:37:51 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3049#]0,0 1 #3049# 80_292_143
2025-05-06 20:37:51 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Chiến Giáp /item/56/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3051#]0,0 1 #3051# 80_292_143
2025-05-06 20:37:52 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Chiến Giáp /item/56/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3051#]0,0 1 #3051# 80_292_143
2025-05-06 20:37:52 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Chiến Giáp /item/56/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3051#]0,0 1 #3051# 80_292_143
2025-05-06 20:37:52 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Hạng Liên /item/57/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3053#]0,0 1 #3053# 80_292_143
2025-05-06 20:37:53 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Hạng Liên /item/57/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3053#]0,0 1 #3053# 80_292_143
2025-05-06 20:37:53 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Hạng Liên /item/57/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3053#]0,0 1 #3053# 80_292_143
2025-05-06 20:37:54 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Yêu Đới /item/58/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3055#]0,0 1 #3055# 80_292_143
2025-05-06 20:37:54 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Yêu Đới /item/58/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3055#]0,0 1 #3055# 80_292_143
2025-05-06 20:37:54 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Yêu Đới /item/58/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3055#]0,0 1 #3055# 80_292_143
2025-05-06 20:37:55 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3057#]0,0 1 #3057# 80_292_143
2025-05-06 20:37:56 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3057#]0,0 1 #3057# 80_292_143
2025-05-06 20:37:56 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3057#]0,0 1 #3057# 80_292_143
2025-05-06 20:37:57 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3059#]0,0 1 #3059# 80_292_143
2025-05-06 20:37:57 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3059#]0,0 1 #3059# 80_292_143
2025-05-06 20:37:57 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Ngoa /item/59/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3059#]0,0 1 #3059# 80_292_143
2025-05-06 20:37:59 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Chiến Giáp /item/56/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3047#]0,0 1 #3047# 80_292_143
2025-05-06 20:38:00 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Chiến Giáp /item/56/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3047#]0,0 1 #3047# 80_292_143
2025-05-06 20:38:00 Vứt bỏ Admin,2002,127.0.0.1,admin @ Cuồng Sư Chiến Giáp /item/56/3055;0;16099;16099;bind:4,ADD:,=:3,+:0,$:10000,B:0,;[#3047#]0,0 1 #3047# 80_292_143
2025-05-06 20:39:41 Nhặt 其他 /cmd/gm3/adrop Admin,2002,127.0.0.1,admin Túi Pháp Bảo Vương Giả /item/phapbaoHK/tuiphapbaovuongdyt;0;[#3064#]0,0 1 #3064# 80_293_142
2025-05-06 20:40:19 Nhặt 其他 /cmd/gm3/adrop Admin,2002,127.0.0.1,admin Túi Pháp Bảo Hoàng Kim /item/phapbaoHK/tuiphapbaohoangkim;0;[#3065#]0,0 1 #3065# 80_292_141
2025-05-06 20:40:20 获得 @/item/phapbaoHK/tuiphapbaohoangkim Admin,2002,127.0.0.1,admin Nhiếp Hồn Phong /item/phapbaoHK/3000;0;9500099;9500099;0;[#3066#]0,0 1 #3066# 80_292_141
2025-05-06 20:40:20 Sử dụng Admin,2002,127.0.0.1,admin @ Túi Pháp Bảo Hoàng Kim /item/phapbaoHK/tuiphapbaohoangkim;0;[#3065#]0,0 1 #3065# 80_292_141
2025-05-06 20:52:51 Trừ đi @Tân Thủ Tiên Cô - 1 Admin,2002,127.0.0.1,admin lượng 0 -500 0 80_319_133
2025-05-06 21:00:16 Đã mua @Ngân Khố Admin,2002,127.0.0.1,admin Đại Huyết Thạch /item/sell/0002;1;[#3067#]0,0 1 #3067# 151_101_94
2025-05-06 21:00:19 Sử dụng Admin,2002,127.0.0.1,admin @ Đại Huyết Thạch /item/sell/0002;1;[#3067#]0,0 1 #3067# 151_101_94
2025-05-06 21:03:23 Nhặt @Sơn Đại Vương Admin,2002,127.0.0.1,admin Tinh Thạch /item/common/tinhthach;0;[#3068#]0,0 1 #3068# 151_101_95
2025-05-06 21:03:24 Nhặt @Sơn Đại Vương Admin,2002,127.0.0.1,admin Tinh Thạch /item/common/tinhthach;0;[#3069#]0,0 1 #3069# 151_101_95
2025-05-06 21:03:37 Vật phẩm biến mất Admin,2002,127.0.0.1,admin @ Tinh Thạch /item/common/tinhthach;0;[#3069#]0,0 1 #3069# 151_101_95
2025-05-06 21:03:41 Vật phẩm biến mất Admin,2002,127.0.0.1,admin @ Tinh Thạch /item/common/tinhthach;0;[#3068#]0,0 1 #3068# 151_101_95
2025-05-06 21:03:46 Nhặt @Sơn Đại Vương Admin,2002,127.0.0.1,admin Đá Cường Hóa /item/common/dacuonghoa;1;[#3070#]0,0 1 #3070# 151_101_95
2025-05-06 21:07:39 Nhặt @Sơn Đại Vương Admin,2002,127.0.0.1,admin Đá Cường Hóa /item/common/dacuonghoa;1;[#3071#]0,0 1 #3071# 151_98_95
2025-05-06 21:07:49 Trừ đi @/inh/equip/family Admin,2002,127.0.0.1,admin lượng 0 -50 0 151_98_95
2025-05-06 21:08:13 Trừ đi @/sys/task/travel Admin,2002,127.0.0.1,admin lượng 0 -1 0 80_328_120
2025-05-06 21:21:52 Trừ đi @Võ Sư Admin,2002,127.0.0.1,admin lượng 0 -24328 0 80_248_212
2025-05-06 21:26:30 Trừ đi @Võ Sư Admin,2002,127.0.0.1,admin lượng 0 -19208 0 80_249_212
2025-05-06 21:27:28 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin Đá Mê Cung /item/common/stone/damecung;1;[#3072#]0,0 1 #3072# 3000_43_36
2025-05-06 21:27:28 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3000_43_36
2025-05-06 21:27:29 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3000_43_36
2025-05-06 21:27:29 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3000_43_36
2025-05-06 21:27:30 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3000_43_36
2025-05-06 21:27:30 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3000_43_36
2025-05-06 21:36:05 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin Đá Mê Cung /item/common/stone/damecung;1;[#3073#]0,0 1 #3073# 3001_35_36
2025-05-06 21:36:05 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin Đá Mê Cung /item/common/stone/damecung;1;[#3074#]0,0 1 #3074# 3001_35_36
2025-05-06 21:36:08 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin Lạc Thanh Chi Tiễn /item/common/stone/duclo;1;[#3075#]0,0 1 #3075# 3001_35_36
2025-05-06 21:37:11 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3001_37_35
2025-05-06 21:37:11 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3001_37_35
2025-05-06 21:37:11 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3001_37_35
2025-05-06 21:56:12 Trừ đi @/inh/equip/family Admin,2002,127.0.0.1,admin lượng 0 -50 0 3000_44_35
2025-05-06 21:56:34 Trừ đi @/sys/task/travel Admin,2002,127.0.0.1,admin lượng 0 -1 0 80_325_121
2025-05-06 22:28:39 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3001_48_31
2025-05-06 22:28:39 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3001_48_31
2025-05-06 22:28:39 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin Đá Mê Cung /item/common/stone/damecung;1;[#3076#]0,0 1 #3076# 3001_48_31
2025-05-06 22:28:39 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin 金 0 5000 0 3001_48_31
2025-05-06 22:28:39 Nhặt được @Mê Cung Ảo Ảnh Admin,2002,127.0.0.1,admin Lạc Thanh Chi Tiễn /item/common/stone/duclo;1;[#3077#]0,0 1 #3077# 3001_48_31
2025-05-06 22:38:15 Đã mua @Ngân Khố Admin,2002,127.0.0.1,admin Đại Huyết Thạch /item/sell/0002;1;[#3078#]0,0 1 #3078# 80_292_121
2025-05-06 22:38:17 Sử dụng Admin,2002,127.0.0.1,admin @ Đại Huyết Thạch /item/sell/0002;1;[#3078#]0,0 1 #3078# 80_292_121
